99840	2006	6	1	6	249	3.2
99840	2006	6	1	12	270	3.1
99840	2006	6	1	18	257	2.0
99840	2006	6	2	0	318	0.5
99840	2006	6	2	6	114	5.0
99840	2006	6	2	12	300	1.9
99840	2006	6	2	18	4	0.6
99840	2006	6	3	0	294	1.9
99840	2006	6	3	6	271	3.3
99840	2006	6	3	12	266	2.7
99840	2006	6	3	18	271	2.7
99840	2006	6	4	0	243	7.8
99840	2006	6	4	6	245	6.3
99840	2006	6	4	12	250	7.3
99840	2006	6	4	18	251	6.7
99840	2006	6	5	0	254	5.1
99840	2006	6	5	6	248	4.0
99840	2006	6	5	12	250	4.4
99840	2006	6	5	18	263	3.9
99840	2006	6	6	0	31	3.0
99840	2006	6	6	6	285	3.2
99840	2006	6	6	12	272	2.4
99840	2006	6	6	18	264	3.6
99840	2006	6	7	0	29	0.7
99840	2006	6	7	6	26	2.8
99840	2006	6	7	12	82	3.0
99840	2006	6	7	18	307	2.0
99840	2006	6	8	0	142	1.4
99840	2006	6	8	6	-	x
99840	2006	6	8	12	155	4.6
99840	2006	6	8	18	145	4.2
99840	2006	6	9	0	136	6.3
99840	2006	6	9	6	99	3.6
99840	2006	6	9	12	43	4.4
99840	2006	6	9	18	14	5.6
99840	2006	6	10	0	19	7.0
99840	2006	6	10	6	20	5.0
99840	2006	6	10	12	258	2.5
99840	2006	6	10	18	108	3.3
99840	2006	6	11	0	339	0.2
99840	2006	6	11	6	107	5.7
99840	2006	6	11	12	119	8.6
99840	2006	6	11	18	129	8.4
99840	2006	6	12	0	119	7.7
99840	2006	6	12	6	113	5.6
99840	2006	6	12	12	111	3.4
99840	2006	6	12	18	112	2.9
99840	2006	6	13	0	115	4.1
99840	2006	6	13	6	106	4.8
99840	2006	6	13	12	263	3.5
99840	2006	6	13	18	120	7.9
99840	2006	6	14	0	117	8.1
99840	2006	6	14	6	68	8.5
99840	2006	6	14	12	56	1.5
99840	2006	6	14	18	256	3.8
99840	2006	6	15	0	309	7.6
99840	2006	6	15	6	303	7.2
99840	2006	6	15	12	291	5.3
99840	2006	6	15	18	282	5.4
99840	2006	6	16	0	284	4.9
99840	2006	6	16	6	251	4.1
99840	2006	6	16	12	273	4.1
99840	2006	6	16	18	308	3.3
99840	2006	6	17	0	231	4.0
99840	2006	6	17	6	260	4.2
99840	2006	6	17	12	266	3.7
99840	2006	6	17	18	336	1.3
99840	2006	6	18	0	50	0.9
99840	2006	6	18	6	103	4.5
99840	2006	6	18	12	107	7.8
99840	2006	6	18	18	321	1.2
99840	2006	6	19	0	307	2.1
99840	2006	6	19	6	234	6.9
99840	2006	6	19	12	243	9.7
99840	2006	6	19	18	247	4.3
99840	2006	6	20	0	250	4.1
99840	2006	6	20	6	268	3.6
99840	2006	6	20	12	246	4.9
99840	2006	6	20	18	251	5.0
99840	2006	6	21	0	251	3.3
99840	2006	6	21	6	338	0.6
99840	2006	6	21	12	277	2.5
99840	2006	6	21	18	116	6.4
99840	2006	6	22	0	117	5.4
99840	2006	6	22	6	101	4.2
99840	2006	6	22	12	109	6.6
99840	2006	6	22	18	110	6.9
99840	2006	6	23	0	105	8.9
99840	2006	6	23	6	114	9.4
99840	2006	6	23	12	105	9.1
99840	2006	6	23	18	107	10.9
99840	2006	6	24	0	136	9.9
99840	2006	6	24	6	156	6.1
99840	2006	6	24	12	120	4.5
99840	2006	6	24	18	107	5.1
99840	2006	6	25	0	90	4.1
99840	2006	6	25	6	79	2.8
99840	2006	6	25	12	24	2.5
99840	2006	6	25	18	286	2.1
99840	2006	6	26	0	240	3.7
99840	2006	6	26	6	250	4.0
99840	2006	6	26	12	257	4.6
99840	2006	6	26	18	249	5.2
99840	2006	6	27	0	242	0.6
99840	2006	6	27	6	289	1.5
99840	2006	6	27	12	267	2.3
99840	2006	6	27	18	265	2.5
99840	2006	6	28	0	255	1.8
99840	2006	6	28	6	108	5.6
99840	2006	6	28	12	106	5.4
99840	2006	6	28	18	110	4.3
99840	2006	6	29	0	257	2.0
99840	2006	6	29	6	305	1.3
99840	2006	6	29	12	289	1.8
99840	2006	6	29	18	271	3.2
99840	2006	6	30	0	264	3.6
99840	2006	6	30	6	239	5.5
99840	2006	6	30	12	229	3.5
