0 0 0 0 0 0 0 0
       
-13.2 78.5 2012 2 9 NaN -0.1292 34.326
-13.2 78.5 2012 2 9 NaN 0.075143 34.354
-13.2 78.5 2012 2 9 NaN 0.33857 34.4
-13.2 78.5 2012 2 9 NaN 0.54575 34.456
-13.2 78.5 2012 2 9 NaN 0.5609 34.464
-13.2 78.5 2012 2 9 NaN NaN NaN
-13.2 78.5 2012 2 9 NaN NaN NaN
-13.2 78.5 2012 2 16 1 -0.87828 34.293
-13.2 78.5 2012 2 16 2 -0.5273 34.327
-13.2 78.5 2012 2 16 3 1.1318 34.563
-13.2 78.5 2012 2 16 4 -0.9044 34.274
-13.2 78.5 2012 2 16 5 -0.882 34.29
-13.2 78.5 2012 2 16 6 -0.8925 34.265
-13.2 78.5 2012 2 16 7 -0.87633 34.297
-13.2 78.5 2012 2 16 8 -0.87133 34.267
-13.2 78.5 2012 2 16 9 -0.8745 34.275
-13.2 78.5 2012 2 16 10 -0.87733 34.297
-13.2 78.5 2012 2 16 11 -0.885 34.27
-13.2 78.5 2012 2 16 12 -0.82633 34.26
-13.2 78.5 2012 2 16 13 -0.808 34.26
-13.2 78.5 2012 2 16 14 -0.82175 34.275
-13.2 78.5 2012 2 16 15 -0.83733 34.253
-13.2 78.5 2012 2 16 16 -0.81967 34.25
-13.2 78.5 2012 2 16 17 -0.78467 34.257
-13.2 78.5 2012 2 16 18 -0.723 34.28
-13.2 78.5 2012 2 16 19 -0.726 34.286
-13.2 78.5 2012 2 16 20 -0.71933 34.303
-13.2 78.5 2012 2 16 21 -0.71233 34.293
-13.2 78.5 2012 2 16 22 -0.70167 34.297
-13.2 78.5 2012 2 16 23 -0.651 34.305
-13.2 78.5 2012 2 16 24 -0.60725 34.3
-13.2 78.5 2012 2 16 25 -0.609 34.304
-13.2 78.5 2012 2 16 26 -0.579 34.315
-13.2 78.5 2012 2 16 27 -0.49967 34.317
-13.2 78.5 2012 2 16 28 -0.4395 34.3
-13.2 78.5 2012 2 16 29 -0.41167 34.32
-13.2 78.5 2012 2 16 30 -0.373 34.313
-13.2 78.5 2012 2 16 31 -0.15633 34.357
-13.2 78.5 2012 2 16 32 0.0932 34.396
-13.2 78.5 2012 2 16 33 0.1484 34.388
-13.2 78.5 2012 2 16 34 0.523 34.4
-13.2 78.5 2012 2 16 35 0.68583 34.455
-13.2 78.5 2012 2 16 36 0.6546 34.462
-13.2 78.5 2012 2 16 37 0.78525 34.455
-13.2 78.5 2012 2 16 38 1.0025 34.515
-13.2 78.5 2012 2 16 39 1.0597 34.527
-13.2 78.5 2012 2 16 40 1.0722 34.532
-13.2 78.5 2012 2 16 41 1.186 34.532
-13.2 78.5 2012 2 16 42 1.2477 34.535
-13.2 78.5 2012 2 16 43 1.271 34.553
-13.2 78.5 2012 2 16 44 1.264 34.545
-13.2 78.5 2012 2 16 45 1.2605 34.553
-13.2 78.5 2012 2 16 46 1.2115 34.56
-13.2 78.5 2012 2 16 47 1.0612 34.542
-13.2 78.5 2012 2 16 48 1.1098 34.552
-13.2 78.5 2012 2 16 49 1.1518 34.564
-13.2 78.5 2012 2 16 50 1.2046 34.556
-13.2 78.5 2012 2 16 51 1.2062 34.556
-13.2 78.5 2012 2 16 52 1.2163 34.566
-13.2 78.5 2012 2 16 53 1.2465 34.558
-13.2 78.5 2012 2 16 54 1.2524 34.562
-13.2 78.5 2012 2 16 55 1.2588 34.555
-13.2 78.5 2012 2 16 56 1.3353 34.578
-13.2 78.5 2012 2 16 57 1.4362 34.592
